station_id,latitude,longitude,elevation,date_time,wind_direction,wind_speed,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,cloud_coverage,air_temperature,dew_point_temperature,altimeter,present_weather,past_weather,past_weather2,air_pressure_at_sea_level,eastward_wind,northward_wind
KGRB,44.48,-88.13,208.0,2000-02-15 16:15:00,160.0,8.0,-SN,BR,,SCT,700.0,OVC,5000.0,,,,,8,-3.0,-4.0,29.96,71,10,0,,-2.736161146605351,7.5175409662872665
KGRB,44.48,-88.13,208.0,2000-02-15 16:20:00,160.0,7.0,-SN,BR,,SCT,700.0,OVC,5000.0,,,,,8,-3.0,-4.0,29.97,71,10,0,,-2.394141003279682,6.5778483455013586
KGRB,44.48,-88.13,208.0,2000-02-15 16:45:00,160.0,7.0,-SN,BR,,FEW,1600.0,SCT,4300.0,OVC,5500.0,,,8,-3.0,-4.0,29.97,71,10,0,,-2.394141003279682,6.5778483455013586
KGRB,44.48,-88.13,208.0,2000-02-15 16:50:00,150.0,8.0,-SN,BR,,SCT,1600.0,BKN,4100.0,OVC,5500.0,,,8,-3.0,-4.0,29.96,71,10,0,,-3.9999999999999996,6.92820323027551
KGRB,44.48,-88.13,208.0,2000-02-15 16:55:00,150.0,9.0,-SN,BR,,SCT,1600.0,BKN,3900.0,OVC,5500.0,,,8,-3.0,-4.0,29.95,71,10,0,,-4.499999999999999,7.794228634059948
KGRB,44.48,-88.13,208.0,2000-02-16 00:55:00,160.0,4.0,-RA,BR,,OVC,800.0,,,,,,,8,0.0,-1.0,29.7,61,10,0,,-1.3680805733026755,3.7587704831436333
KGRB,44.48,-88.13,208.0,2000-02-16 01:00:00,160.0,4.0,-RA,BR,,BKN,800.0,OVC,1200.0,,,,,8,0.0,-1.0,29.7,61,10,0,,-1.3680805733026755,3.7587704831436333
KGRB,44.48,-88.13,208.0,2000-02-16 01:05:00,170.0,5.0,-RA,BR,,OVC,600.0,,,,,,,8,0.0,-1.0,29.7,61,10,0,,-0.8682408883346514,4.92403876506104
KGRB,44.48,-88.13,208.0,2000-02-16 01:10:00,160.0,4.0,-RA,BR,,BKN,400.0,OVC,800.0,,,,,8,0.0,-1.0,29.7,61,10,0,,-1.3680805733026755,3.7587704831436333
KGRB,44.48,-88.13,208.0,2000-02-16 01:15:00,170.0,4.0,-RA,BR,,BKN,400.0,OVC,800.0,,,,,8,0.0,-1.0,29.7,61,10,0,,-0.6945927106677211,3.939231012048832
KGRB,44.48,-88.13,208.0,2000-02-16 01:20:00,170.0,4.0,-RA,BR,,BKN,400.0,OVC,800.0,,,,,8,0.0,-1.0,29.7,61,10,0,,-0.6945927106677211,3.939231012048832
KGRB,44.48,-88.13,208.0,2000-02-16 01:25:00,160.0,5.0,-RA,BR,,OVC,400.0,,,,,,,8,0.0,-1.0,29.7,61,10,0,,-1.7101007166283444,4.698463103929542
KGRB,44.48,-88.13,208.0,2000-02-16 01:30:00,160.0,4.0,-RA,BR,,BKN,400.0,OVC,800.0,,,,,8,0.0,-1.0,29.7,61,10,0,,-1.3680805733026755,3.7587704831436333
KGRB,44.48,-88.13,208.0,2000-02-16 01:35:00,150.0,3.0,-RA,BR,,OVC,400.0,,,,,,,8,0.0,-1.0,29.7,61,10,0,,-1.4999999999999998,2.598076211353316
KGRB,44.48,-88.13,208.0,2000-02-16 01:40:00,160.0,3.0,-RA,BR,,OVC,400.0,,,,,,,8,0.0,-1.0,29.69,61,10,0,,-1.0260604299770066,2.819077862357725
KGRB,44.48,-88.13,208.0,2000-02-16 01:45:00,0.0,0.0,-FZRA,BR,,OVC,400.0,,,,,,,8,0.0,-1.0,29.7,66,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-16 01:50:00,170.0,3.0,-FZRA,BR,,OVC,400.0,,,,,,,8,0.0,-1.0,29.7,66,10,0,,-0.5209445330007908,2.954423259036624
KGRB,44.48,-88.13,208.0,2000-02-16 01:55:00,180.0,3.0,-FZRA,BR,,OVC,400.0,,,,,,,8,0.0,-1.0,29.7,66,10,0,,-3.6739403974420594e-16,3.0
KGRB,44.48,-88.13,208.0,2000-02-16 02:00:00,0.0,0.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.7,66,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-16 02:05:00,0.0,0.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.7,66,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-16 02:10:00,0.0,0.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.69,66,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-16 02:15:00,0.0,0.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.69,66,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-16 02:20:00,0.0,0.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.7,66,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-16 02:25:00,0.0,0.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.7,66,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-16 02:30:00,0.0,0.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.7,66,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-16 02:35:00,0.0,0.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.7,66,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-16 02:40:00,0.0,0.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.7,66,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-16 02:45:00,0.0,0.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,0.0,29.7,66,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-16 02:50:00,360.0,3.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,0.0,29.71,66,10,0,,7.347880794884119e-16,-3.0
KGRB,44.48,-88.13,208.0,2000-02-16 02:55:00,360.0,4.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.71,66,10,0,,9.797174393178826e-16,-4.0
KGRB,44.48,-88.13,208.0,2000-02-16 03:00:00,360.0,6.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.71,66,10,0,,1.4695761589768238e-15,-6.0
KGRB,44.48,-88.13,208.0,2000-02-16 03:05:00,360.0,6.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.71,66,10,0,,1.4695761589768238e-15,-6.0
KGRB,44.48,-88.13,208.0,2000-02-16 03:10:00,360.0,7.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.71,66,10,0,,1.7145055188062944e-15,-7.0
KGRB,44.48,-88.13,208.0,2000-02-16 03:15:00,350.0,7.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.71,66,10,0,,1.2155372436685128,-6.893654271085456
KGRB,44.48,-88.13,208.0,2000-02-16 03:20:00,350.0,8.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.72,66,10,0,,1.389185421335443,-7.878462024097664
KGRB,44.48,-88.13,208.0,2000-02-16 03:25:00,360.0,7.0,-FZRA,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.71,66,10,0,,1.7145055188062944e-15,-7.0
KGRB,44.48,-88.13,208.0,2000-02-16 03:30:00,350.0,9.0,-SN,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.72,71,10,0,,1.5628335990023734,-8.863269777109872
KGRB,44.48,-88.13,208.0,2000-02-16 03:35:00,360.0,12.0,-SN,BR,,OVC,200.0,,,,,,,8,0.0,-1.0,29.72,71,10,0,,2.9391523179536475e-15,-12.0
KGRB,44.48,-88.13,208.0,2000-02-16 03:40:00,350.0,12.0,-SN,BR,,OVC,200.0,,,,,,,8,-1.0,-1.0,29.73,71,10,0,,2.0837781320031645,-11.817693036146496
KGRB,44.48,-88.13,208.0,2000-02-16 03:45:00,350.0,18.0,-SN,BR,,OVC,400.0,,,,,,,8,-1.0,-2.0,29.74,71,10,0,,3.125667198004747,-17.726539554219745
KGRB,44.48,-88.13,208.0,2000-02-16 03:50:00,350.0,18.0,-SN,BR,,OVC,400.0,,,,,,,8,-1.0,-2.0,29.74,71,10,0,,3.125667198004747,-17.726539554219745
KGRB,44.48,-88.13,208.0,2000-02-16 03:55:00,350.0,15.0,-SN,BR,,OVC,400.0,,,,,,,8,-2.0,-3.0,29.75,71,10,0,,2.6047226650039557,-14.772116295183121
KGRB,44.48,-88.13,208.0,2000-02-16 04:00:00,350.0,16.0,-SN,BR,,OVC,600.0,,,,,,,8,-2.0,-3.0,29.75,71,10,0,,2.778370842670886,-15.756924048195328
KGRB,44.48,-88.13,208.0,2000-02-16 04:05:00,350.0,19.0,-SN,BR,,BKN,600.0,OVC,1000.0,,,,,8,-3.0,-4.0,29.75,71,10,0,,3.2993153756716773,-18.711347307231954
KGRB,44.48,-88.13,208.0,2000-02-16 04:10:00,350.0,19.0,-SN,BR,,SCT,600.0,BKN,1000.0,OVC,1900.0,,,8,-3.0,-4.0,29.76,71,10,0,,3.2993153756716773,-18.711347307231954
KGRB,44.48,-88.13,208.0,2000-02-16 04:15:00,360.0,17.0,-SN,BR,,BKN,800.0,OVC,1900.0,,,,,8,-3.0,-4.0,29.76,71,10,0,,4.1637991171010006e-15,-17.0
KGRB,44.48,-88.13,208.0,2000-02-16 04:20:00,360.0,16.0,-SN,BR,,SCT,800.0,OVC,1100.0,,,,,8,-3.0,-4.0,29.77,71,10,0,,3.91886975727153e-15,-16.0
KGRB,44.48,-88.13,208.0,2000-02-16 04:25:00,360.0,15.0,-SN,BR,,OVC,1100.0,,,,,,,8,-3.0,-4.0,29.77,71,10,0,,3.67394039744206e-15,-15.0
KGRB,44.48,-88.13,208.0,2000-02-16 04:30:00,360.0,15.0,-SN,BR,,OVC,1300.0,,,,,,,8,-3.0,-4.0,29.78,71,10,0,,3.67394039744206e-15,-15.0
KGRB,44.48,-88.13,208.0,2000-02-16 04:35:00,350.0,13.0,-SN,BR,,OVC,1500.0,,,,,,,8,-3.0,-4.0,29.78,71,10,0,,2.257426309670095,-12.802500789158705
KGRB,44.48,-88.13,208.0,2000-02-16 04:40:00,360.0,14.0,-SN,BR,,OVC,1700.0,,,,,,,8,-3.0,-4.0,29.79,71,10,0,,3.429011037612589e-15,-14.0
KGRB,44.48,-88.13,208.0,2000-02-16 04:45:00,350.0,16.0,-SN,BR,,FEW,1000.0,OVC,1900.0,,,,,8,-3.0,-4.0,29.8,71,10,0,,2.778370842670886,-15.756924048195328
KGRB,44.48,-88.13,208.0,2000-02-16 04:50:00,360.0,15.0,-SN,BR,,SCT,1000.0,OVC,2100.0,,,,,8,-3.0,-5.0,29.79,71,10,0,,3.67394039744206e-15,-15.0
KGRB,44.48,-88.13,208.0,2000-02-16 04:55:00,360.0,14.0,-SN,BR,,SCT,1200.0,BKN,2300.0,OVC,8000.0,,,8,-3.0,-5.0,29.79,71,10,0,,3.429011037612589e-15,-14.0
KGRB,44.48,-88.13,208.0,2000-02-16 05:00:00,360.0,14.0,-SN,BR,,SCT,1200.0,BKN,2500.0,OVC,8000.0,,,8,-3.0,-5.0,29.8,71,10,0,,3.429011037612589e-15,-14.0
KGRB,44.48,-88.13,208.0,2000-02-16 05:05:00,360.0,16.0,-SN,BR,,BKN,1200.0,BKN,2700.0,OVC,8000.0,,,8,-3.0,-5.0,29.8,71,10,0,,3.91886975727153e-15,-16.0
KGRB,44.48,-88.13,208.0,2000-02-16 05:10:00,350.0,13.0,-SN,BR,,BKN,1200.0,OVC,2900.0,,,,,8,-3.0,-6.0,29.81,71,10,0,,2.257426309670095,-12.802500789158705
KGRB,44.48,-88.13,208.0,2000-02-17 18:45:00,40.0,6.0,-SN,,,OVC,2700.0,,,,,,,8,-8.0,-12.0,30.39,71,0,0,,-3.8567256581192355,-4.596266658713868
KGRB,44.48,-88.13,208.0,2000-02-17 18:50:00,50.0,6.0,-SN,,,OVC,2700.0,,,,,,,8,-8.0,-12.0,30.38,71,0,0,,-4.596266658713868,-3.8567256581192364
KGRB,44.48,-88.13,208.0,2000-02-17 19:00:00,50.0,5.0,-SN,,,OVC,2900.0,,,,,,,8,-8.0,-11.0,30.38,71,0,0,,-3.83022221559489,-3.2139380484326967
KGRB,44.48,-88.13,208.0,2000-02-17 19:05:00,50.0,5.0,-SN,,,OVC,2900.0,,,,,,,8,-8.0,-11.0,30.38,71,0,0,,-3.83022221559489,-3.2139380484326967
KGRB,44.48,-88.13,208.0,2000-02-17 19:10:00,50.0,3.0,-SN,,,OVC,2700.0,,,,,,,8,-8.0,-11.0,30.38,71,0,0,,-2.298133329356934,-1.9283628290596182
KGRB,44.48,-88.13,208.0,2000-02-17 19:15:00,50.0,3.0,-SN,,,OVC,2500.0,,,,,,,8,-8.0,-11.0,30.38,71,0,0,,-2.298133329356934,-1.9283628290596182
KGRB,44.48,-88.13,208.0,2000-02-17 19:20:00,50.0,4.0,-SN,,,OVC,2300.0,,,,,,,8,-8.0,-11.0,30.38,71,0,0,,-3.064177772475912,-2.5711504387461575
KGRB,44.48,-88.13,208.0,2000-02-17 19:25:00,40.0,3.0,-SN,,,OVC,2100.0,,,,,,,8,-8.0,-11.0,30.37,71,0,0,,-1.9283628290596178,-2.298133329356934
KGRB,44.48,-88.13,208.0,2000-02-17 19:30:00,50.0,3.0,-SN,,,OVC,1900.0,,,,,,,8,-8.0,-11.0,30.37,71,0,0,,-2.298133329356934,-1.9283628290596182
KGRB,44.48,-88.13,208.0,2000-02-17 19:35:00,60.0,3.0,-SN,,,OVC,1900.0,,,,,,,8,-8.0,-11.0,30.37,71,0,0,,-2.598076211353316,-1.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 19:40:00,40.0,3.0,-SN,BR,,OVC,1900.0,,,,,,,8,-8.0,-10.0,30.37,71,10,0,,-1.9283628290596178,-2.298133329356934
KGRB,44.48,-88.13,208.0,2000-02-17 19:45:00,40.0,4.0,-SN,BR,,OVC,1900.0,,,,,,,8,-8.0,-10.0,30.37,71,10,0,,-2.571150438746157,-3.064177772475912
KGRB,44.48,-88.13,208.0,2000-02-17 19:50:00,50.0,3.0,-SN,,,OVC,1700.0,,,,,,,8,-7.0,-10.0,30.37,71,0,0,,-2.298133329356934,-1.9283628290596182
KGRB,44.48,-88.13,208.0,2000-02-17 19:55:00,40.0,3.0,-SN,BR,,OVC,1700.0,,,,,,,8,-7.0,-9.0,30.37,71,10,0,,-1.9283628290596178,-2.298133329356934
KGRB,44.48,-88.13,208.0,2000-02-17 20:00:00,40.0,4.0,-SN,BR,,VV,014,,,,,,,10,-7.0,-9.0,30.37,71,10,0,,-2.571150438746157,-3.064177772475912
KGRB,44.48,-88.13,208.0,2000-02-17 20:05:00,50.0,4.0,-SN,BR,,VV,012,,,,,,,10,-7.0,-9.0,30.36,71,10,0,,-3.064177772475912,-2.5711504387461575
KGRB,44.48,-88.13,208.0,2000-02-17 20:10:00,60.0,4.0,-SN,BR,,VV,009,,,,,,,10,-7.0,-9.0,30.36,71,10,0,,-3.4641016151377544,-2.0000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 20:15:00,60.0,3.0,-SN,BR,,VV,008,,,,,,,10,-7.0,-9.0,30.36,71,10,0,,-2.598076211353316,-1.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 20:20:00,50.0,3.0,-SN,BR,,VV,008,,,,,,,10,-7.0,-9.0,30.36,71,10,0,,-2.298133329356934,-1.9283628290596182
KGRB,44.48,-88.13,208.0,2000-02-17 20:25:00,60.0,3.0,-SN,BR,,VV,008,,,,,,,10,-7.0,-9.0,30.36,71,10,0,,-2.598076211353316,-1.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 20:30:00,50.0,3.0,-SN,BR,,VV,007,,,,,,,10,-7.0,-9.0,30.36,71,10,0,,-2.298133329356934,-1.9283628290596182
KGRB,44.48,-88.13,208.0,2000-02-17 20:35:00,0.0,0.0,-SN,FZFG,,VV,007,,,,,,,10,-7.0,-8.0,30.36,71,49,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-17 20:40:00,0.0,0.0,-SN,FZFG,,VV,007,,,,,,,10,-7.0,-8.0,30.36,71,49,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-17 20:45:00,0.0,0.0,-SN,BR,,VV,007,,,,,,,10,-7.0,-8.0,30.36,71,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-17 20:50:00,0.0,0.0,-SN,BR,,VV,006,,,,,,,10,-7.0,-8.0,30.36,71,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-17 20:55:00,60.0,3.0,-SN,BR,,VV,006,,,,,,,10,-7.0,-8.0,30.35,71,10,0,,-2.598076211353316,-1.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 21:00:00,0.0,0.0,-SN,BR,,VV,007,,,,,,,10,-7.0,-8.0,30.35,71,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-17 21:05:00,50.0,3.0,-SN,BR,,VV,007,,,,,,,10,-7.0,-8.0,30.35,71,10,0,,-2.298133329356934,-1.9283628290596182
KGRB,44.48,-88.13,208.0,2000-02-17 21:10:00,60.0,3.0,-SN,BR,,VV,008,,,,,,,10,-7.0,-8.0,30.35,71,10,0,,-2.598076211353316,-1.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 21:15:00,50.0,3.0,-SN,BR,,VV,008,,,,,,,10,-7.0,-8.0,30.35,71,10,0,,-2.298133329356934,-1.9283628290596182
KGRB,44.48,-88.13,208.0,2000-02-17 21:20:00,60.0,3.0,-SN,BR,,VV,008,,,,,,,10,-7.0,-8.0,30.35,71,10,0,,-2.598076211353316,-1.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 21:25:00,60.0,3.0,-SN,BR,,VV,008,,,,,,,10,-7.0,-8.0,30.35,71,10,0,,-2.598076211353316,-1.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 21:30:00,60.0,3.0,-SN,BR,,VV,008,,,,,,,10,-7.0,-8.0,30.35,71,10,0,,-2.598076211353316,-1.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 21:35:00,0.0,0.0,-SN,BR,,VV,010,,,,,,,10,-6.0,-8.0,30.35,71,10,0,,0.0,0.0
KGRB,44.48,-88.13,208.0,2000-02-17 21:40:00,70.0,3.0,-SN,BR,,OVC,1000.0,,,,,,,8,-6.0,-8.0,30.35,71,10,0,,-2.819077862357725,-1.0260604299770064
KGRB,44.48,-88.13,208.0,2000-02-17 21:45:00,60.0,3.0,-SN,BR,,OVC,1000.0,,,,,,,8,-6.0,-8.0,30.35,71,10,0,,-2.598076211353316,-1.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 21:50:00,60.0,3.0,-SN,BR,,VV,010,,,,,,,10,-6.0,-8.0,30.35,71,10,0,,-2.598076211353316,-1.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 21:55:00,60.0,5.0,-SN,BR,,VV,011,,,,,,,10,-6.0,-8.0,30.35,71,10,0,,-4.330127018922193,-2.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 22:00:00,80.0,3.0,-SN,BR,,OVC,1200.0,,,,,,,8,-7.0,-8.0,30.34,71,10,0,,-2.954423259036624,-0.5209445330007912
KGRB,44.48,-88.13,208.0,2000-02-17 22:05:00,80.0,4.0,-SN,BR,,OVC,1200.0,,,,,,,8,-6.0,-8.0,30.34,71,10,0,,-3.939231012048832,-0.6945927106677217
KGRB,44.48,-88.13,208.0,2000-02-17 22:10:00,90.0,4.0,-SN,BR,,OVC,1200.0,,,,,,,8,-6.0,-8.0,30.34,71,10,0,,-4.0,-2.4492935982947064e-16
KGRB,44.48,-88.13,208.0,2000-02-17 22:15:00,90.0,5.0,-SN,BR,,OVC,1200.0,,,,,,,8,-6.0,-8.0,30.34,71,10,0,,-5.0,-3.061616997868383e-16
KGRB,44.48,-88.13,208.0,2000-02-17 22:20:00,80.0,4.0,-SN,BR,,OVC,1200.0,,,,,,,8,-6.0,-8.0,30.34,71,10,0,,-3.939231012048832,-0.6945927106677217
KGRB,44.48,-88.13,208.0,2000-02-17 22:25:00,70.0,4.0,-SN,BR,,OVC,1200.0,,,,,,,8,-6.0,-8.0,30.34,71,10,0,,-3.7587704831436333,-1.3680805733026753
KGRB,44.48,-88.13,208.0,2000-02-17 22:30:00,70.0,4.0,-SN,BR,,OVC,1400.0,,,,,,,8,-6.0,-8.0,30.34,71,10,0,,-3.7587704831436333,-1.3680805733026753
KGRB,44.48,-88.13,208.0,2000-02-17 22:35:00,60.0,4.0,-SN,BR,,OVC,1400.0,,,,,,,8,-6.0,-8.0,30.34,71,10,0,,-3.4641016151377544,-2.0000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 22:40:00,50.0,3.0,-SN,BR,,OVC,1400.0,,,,,,,8,-6.0,-8.0,30.34,71,10,0,,-2.298133329356934,-1.9283628290596182
KGRB,44.48,-88.13,208.0,2000-02-17 22:45:00,50.0,3.0,-SN,BR,,OVC,1400.0,,,,,,,8,-6.0,-8.0,30.34,71,10,0,,-2.298133329356934,-1.9283628290596182
KGRB,44.48,-88.13,208.0,2000-02-17 22:50:00,50.0,5.0,-SN,BR,,OVC,1600.0,,,,,,,8,-6.0,-8.0,30.35,71,10,0,,-3.83022221559489,-3.2139380484326967
KGRB,44.48,-88.13,208.0,2000-02-17 22:55:00,60.0,4.0,-SN,BR,,OVC,1600.0,,,,,,,8,-7.0,-8.0,30.35,71,10,0,,-3.4641016151377544,-2.0000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 23:00:00,40.0,3.0,-SN,BR,,OVC,1600.0,,,,,,,8,-7.0,-8.0,30.35,71,10,0,,-1.9283628290596178,-2.298133329356934
KGRB,44.48,-88.13,208.0,2000-02-17 23:05:00,50.0,4.0,-SN,BR,,VV,014,,,,,,,10,-7.0,-8.0,30.35,71,10,0,,-3.064177772475912,-2.5711504387461575
KGRB,44.48,-88.13,208.0,2000-02-17 23:10:00,50.0,4.0,-SN,BR,,VV,014,,,,,,,10,-7.0,-8.0,30.35,71,10,0,,-3.064177772475912,-2.5711504387461575
KGRB,44.48,-88.13,208.0,2000-02-17 23:15:00,60.0,5.0,-SN,BR,,VV,013,,,,,,,10,-6.0,-8.0,30.35,71,10,0,,-4.330127018922193,-2.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 23:20:00,60.0,5.0,-SN,BR,,VV,011,,,,,,,10,-6.0,-8.0,30.35,71,10,0,,-4.330127018922193,-2.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 23:25:00,50.0,5.0,-SN,BR,,VV,011,,,,,,,10,-6.0,-8.0,30.35,71,10,0,,-3.83022221559489,-3.2139380484326967
KGRB,44.48,-88.13,208.0,2000-02-17 23:30:00,60.0,5.0,-SN,BR,,VV,011,,,,,,,10,-7.0,-8.0,30.35,71,10,0,,-4.330127018922193,-2.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-17 23:35:00,60.0,6.0,-SN,BR,,OVC,1200.0,,,,,,,8,-7.0,-8.0,30.35,71,10,0,,-5.196152422706632,-3.000000000000001
KGRB,44.48,-88.13,208.0,2000-02-17 23:40:00,50.0,6.0,-SN,BR,,OVC,1200.0,,,,,,,8,-7.0,-8.0,30.35,71,10,0,,-4.596266658713868,-3.8567256581192364
KGRB,44.48,-88.13,208.0,2000-02-17 23:45:00,50.0,6.0,-SN,BR,,OVC,1200.0,,,,,,,8,-7.0,-8.0,30.35,71,10,0,,-4.596266658713868,-3.8567256581192364
KGRB,44.48,-88.13,208.0,2000-02-17 23:50:00,60.0,6.0,-SN,BR,,OVC,1200.0,,,,,,,8,-7.0,-8.0,30.35,71,10,0,,-5.196152422706632,-3.000000000000001
KGRB,44.48,-88.13,208.0,2000-02-17 23:55:00,50.0,6.0,-SN,BR,,BKN,1200.0,OVC,3600.0,,,,,8,-7.0,-8.0,30.35,71,10,0,,-4.596266658713868,-3.8567256581192364
KGRB,44.48,-88.13,208.0,2000-02-18 00:00:00,60.0,6.0,-SN,BR,,BKN,1200.0,OVC,3600.0,,,,,8,-7.0,-8.0,30.35,71,10,0,,-5.196152422706632,-3.000000000000001
KGRB,44.48,-88.13,208.0,2000-02-18 00:05:00,60.0,6.0,-SN,BR,,OVC,1200.0,,,,,,,8,-7.0,-9.0,30.35,71,10,0,,-5.196152422706632,-3.000000000000001
KGRB,44.48,-88.13,208.0,2000-02-18 00:10:00,60.0,6.0,-SN,BR,,OVC,1000.0,,,,,,,8,-8.0,-9.0,30.35,71,10,0,,-5.196152422706632,-3.000000000000001
KGRB,44.48,-88.13,208.0,2000-02-18 00:15:00,60.0,6.0,-SN,BR,,OVC,1200.0,,,,,,,8,-8.0,-9.0,30.35,71,10,0,,-5.196152422706632,-3.000000000000001
KGRB,44.48,-88.13,208.0,2000-02-18 00:20:00,50.0,6.0,-SN,BR,,OVC,1600.0,,,,,,,8,-8.0,-9.0,30.35,71,10,0,,-4.596266658713868,-3.8567256581192364
KGRB,44.48,-88.13,208.0,2000-02-18 00:25:00,60.0,5.0,-SN,BR,,OVC,2000.0,,,,,,,8,-8.0,-9.0,30.34,71,10,0,,-4.330127018922193,-2.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-18 00:30:00,60.0,5.0,-SN,BR,,OVC,2000.0,,,,,,,8,-8.0,-9.0,30.34,71,10,0,,-4.330127018922193,-2.5000000000000004
KGRB,44.48,-88.13,208.0,2000-02-18 00:35:00,70.0,5.0,-SN,BR,,OVC,2200.0,,,,,,,8,-8.0,-9.0,30.34,71,10,0,,-4.698463103929542,-1.7101007166283442
KGRB,44.48,-88.13,208.0,2000-02-18 00:45:00,60.0,6.0,-SN,BR,,OVC,2200.0,,,,,,,8,-8.0,-9.0,30.34,71,10,0,,-5.196152422706632,-3.000000000000001
KGRB,44.48,-88.13,208.0,2000-02-18 00:50:00,50.0,6.0,-SN,BR,,OVC,2000.0,,,,,,,8,-8.0,-9.0,30.33,71,10,0,,-4.596266658713868,-3.8567256581192364
KGRB,44.48,-88.13,208.0,2000-02-18 00:55:00,50.0,6.0,-SN,BR,,OVC,2000.0,,,,,,,8,-8.0,-9.0,30.33,71,10,0,,-4.596266658713868,-3.8567256581192364
KGRB,44.48,-88.13,208.0,2000-02-18 01:00:00,50.0,7.0,-SN,BR,,OVC,2000.0,,,,,,,8,-8.0,-9.0,30.33,71,10,0,,-5.362311101832846,-4.499513267805775
KGRB,44.48,-88.13,208.0,2000-02-18 01:05:00,50.0,7.0,-SN,BR,,OVC,2000.0,,,,,,,8,-7.0,-9.0,30.33,71,10,0,,-5.362311101832846,-4.499513267805775
KGRB,44.48,-88.13,208.0,2000-02-18 01:10:00,50.0,7.0,-SN,BR,,OVC,1800.0,,,,,,,8,-7.0,-9.0,30.32,71,10,0,,-5.362311101832846,-4.499513267805775
KGRB,44.48,-88.13,208.0,2000-02-18 01:15:00,50.0,7.0,-SN,BR,,OVC,1800.0,,,,,,,8,-7.0,-8.0,30.32,71,10,0,,-5.362311101832846,-4.499513267805775
KGRB,44.48,-88.13,208.0,2000-02-18 01:20:00,50.0,7.0,-SN,BR,,OVC,2200.0,,,,,,,8,-7.0,-8.0,30.32,71,10,0,,-5.362311101832846,-4.499513267805775
